# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)rho_efld           15:(.)rho_efld_t         16:(.)w_fld              17:(.)w_efld             18:(.)rho_ur             19:(.)rho_crit           20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       2.148278035322e+04       1.027218634927e-06       1.473452598636e+01       1.777028821792e+03       1.025841122703e+04       4.774956296504e-01       2.203894535745e+08       8.479240086631e+00       5.861677035717e+05       1.117717669401e+04       1.325137158195e+05       2.131766915216e-08       5.116183148411e-09       2.022746501928e+06       2.022746229674e+06      -1.000000000000e+00       1.000000000000e-01       4.052263354654e+05       3.157831433478e+06       3.157831433478e+06       5.327393298718e+05      -1.093374165475e+05       2.290455471421e-02       9.948821043310e-02 
       2.125308831499e+04       1.047134374153e-06       1.486500537402e+01       1.743862592393e+03       1.025828074764e+04       4.826497658057e-01       2.180304049703e+08       8.554036588062e+00       5.614990104409e+05       1.082249635690e+04       1.283087174837e+05       2.131766915216e-08       5.116183148411e-09       1.952254010974e+06       1.952253748075e+06      -1.000000000000e+00       1.000000000000e-01       3.881725058921e+05       3.041056741148e+06       3.041056741148e+06       5.117825732084e+05      -1.038919576539e+05       2.292910669546e-02       9.985219708496e-02 
       2.102585200995e+04       1.067428819725e-06       1.499654434799e+01       1.711326758529e+03       1.025814920867e+04       4.878594857573e-01       2.156965853066e+08       8.629434716103e+00       5.378684919095e+05       1.047907093193e+04       1.242371544748e+05       2.131766915216e-08       5.116183148411e-09       1.884218175487e+06       1.884217921636e+06      -1.000000000000e+00       1.000000000000e-01       3.718363816544e+05       2.928639274457e+06       2.928639274457e+06       4.916567754033e+05      -9.871836207389e+04       2.295377499633e-02       1.002177688800e-01 
       2.080104518283e+04       1.088109035491e-06       1.512915063171e+01       1.679409102094e+03       1.025801660238e+04       4.931253880196e-01       2.133877248490e+08       8.705438742915e+00       5.152324567086e+05       1.014654327200e+04       1.202947925496e+05       2.131766915216e-08       5.116183148411e-09       1.818553381329e+06       1.818553136197e+06      -1.000000000000e+00       1.000000000000e-01       3.561877583372e+05       2.820414932196e+06       2.820414932196e+06       4.723287431481e+05      -9.380302292615e+04       2.297856032682e-02       1.005849240106e-01 
       2.057864185907e+04       1.109182214748e-06       1.526283199931e+01       1.648097646472e+03       1.025788292102e+04       4.984480775351e-01       2.111035567469e+08       8.782052966526e+00       4.935490523039e+05       9.824567563223e+03       1.164775318279e+05       2.131766915216e-08       5.116183148411e-09       1.755176997942e+06       1.755176761242e+06      -1.000000000000e+00       1.000000000000e-01       3.411977026692e+05       2.716225852307e+06       2.716225852307e+06       4.537666181186e+05      -8.913301612614e+04       2.300346339988e-02       1.009536606218e-01 
       2.035861634183e+04       1.130655682580e-06       1.539759627584e+01       1.617380651707e+03       1.025774815674e+04       5.038281657433e-01       2.088438170023e+08       8.859281710961e+00       4.727781875120e+05       9.512808965267e+03       1.127814025294e+05       2.131766915216e-08       5.116183148411e-09       1.694009274483e+06       1.694009045921e+06      -1.000000000000e+00       1.000000000000e-01       3.268384990270e+05       2.615920172516e+06       2.615920172516e+06       4.359398229612e+05      -8.469606603429e+04       2.302848493144e-02       1.013239768098e-01 
       2.014094320897e+04       1.152536898234e-06       1.553345133767e+01       1.587246609721e+03       1.025761230168e+04       5.092662706501e-01       2.066082444400e+08       8.937129326366e+00       4.528814583753e+05       9.210943263134e+03       1.092025608448e+05       2.131766915216e-08       5.116183148411e-09       1.634973239398e+06       1.634973018689e+06      -1.000000000000e+00       1.000000000000e-01       3.130835981911e+05       2.519351800072e+06       2.519351800072e+06       4.188190094619e+05      -8.048051283411e+04       2.305362564042e-02       1.016958706234e-01 
       1.992559731018e+04       1.174833457545e-06       1.567040511277e+01       1.557684239648e+03       1.025747534790e+04       5.147630168982e-01       2.043965806768e+08       9.015600189140e+00       4.338220771552e+05       8.918656529995e+03       1.057372849390e+05       2.131766915216e-08       5.116183148411e-09       1.577994603566e+06       1.577994390454e+06      -1.000000000000e+00       1.000000000000e-01       2.999075682580e+05       2.426380190448e+06       2.426380190448e+06       4.023760088276e+05      -7.647528155673e+04       2.307888624873e-02       1.020693400645e-01 
       1.971255376403e+04       1.197553095399e-06       1.580846558108e+01       1.528682483282e+03       1.025733728744e+04       5.203190358377e-01       2.022085700917e+08       9.094698702062e+00       4.155648043142e+05       8.635644800721e+03       1.023819710799e+05       2.131766915216e-08       5.116183148411e-09       1.523001666881e+06       1.523001461089e+06      -1.000000000000e+00       1.000000000000e-01       2.872860476183e+05       2.336870134694e+06       2.336870134694e+06       3.865837839989e+05      -7.266985266889e+04       2.310426748130e-02       1.024443830867e-01 
       1.950178795511e+04       1.220703688247e-06       1.594764077481e+01       1.500230500571e+03       1.025719811224e+04       5.259349655983e-01       2.000439597966e+08       9.174429294421e+00       3.980758833601e+05       8.361613755772e+03       9.913312989131e+04       2.131766915216e-08       5.116183148411e-09       1.469925227922e+06       1.469925029209e+06      -1.000000000000e+00       1.000000000000e-01       2.751956999136e+05       2.250691554843e+06       2.250691554843e+06       3.714163838834e+05      -6.905423414127e+04       2.312977006608e-02       1.028209975983e-01 
       1.929327553118e+04       1.244293256653e-06       1.608793877879e+01       1.472317665258e+03       1.025705781424e+04       5.316114511613e-01       1.979024996072e+08       9.254796422145e+00       3.813229784329e+05       8.096278415121e+03       9.598738272362e+04       2.131766915216e-08       5.116183148411e-09       1.418698496969e+06       1.418698305088e+06      -1.000000000000e+00       1.000000000000e-01       2.636141708892e+05       2.167719307430e+06       2.167719307430e+06       3.568488994709e+05      -6.561893492835e+04       2.315539473404e-02       1.031991814605e-01 
       1.908699240037e+04       1.268329967898e-06       1.622936773082e+01       1.444933560572e+03       1.025691638529e+04       5.373491444331e-01       1.957839420136e+08       9.335804567928e+00       3.652751145172e+05       7.839362841879e+03       9.294145814050e+04       2.131766915216e-08       5.116183148411e-09       1.369257011905e+06       1.369256826618e+06      -1.000000000000e+00       1.000000000000e-01       2.525200470626e+05       2.087832994467e+06       2.087832994467e+06       3.428574217171e+05      -6.235493978286e+04       2.318114221923e-02       1.035789324886e-01 
       1.888291472838e+04       1.292822138623e-06       1.637193582198e+01       1.418067975017e+03       1.025677381719e+04       5.431487043193e-01       1.936880421522e+08       9.417458241365e+00       3.499026201723e+05       7.590599855344e+03       8.999218851663e+04       2.131766915216e-08       5.116183148411e-09       1.321538557094e+06       1.321538378184e+06      -1.000000000000e+00       1.000000000000e-01       2.418928161313e+05       2.010916781769e+06       2.010916781769e+06       3.294190011439e+05      -5.925368534045e+04       2.320701325876e-02       1.039602484529e-01 
       1.868101893572e+04       1.317778237527e-06       1.651565129701e+01       1.391710898269e+03       1.025663010172e+04       5.490107967993e-01       1.916145577770e+08       9.499761979077e+00       3.351770726709e+05       7.349730753135e+03       8.713650674353e+04       2.131766915216e-08       5.116183148411e-09       1.275483085147e+06       1.275482912383e+06      -1.000000000000e+00       1.000000000000e-01       2.317128290468e+05       1.936859224361e+06       1.936859224361e+06       3.165116090872e+05      -5.630703741060e+04       2.323300859280e-02       1.043431270773e-01 
       1.848128169502e+04       1.343206888102e-06       1.666052245461e+01       1.365852517108e+03       1.025648523056e+04       5.549360950021e-01       1.895632492320e+08       9.582720344846e+00       3.210712454481e+05       7.116505042161e+03       8.437144303989e+04       2.131766915216e-08       5.116183148411e-09       1.231032641274e+06       1.231032474452e+06      -1.000000000000e+00       1.000000000000e-01       2.219612636852e+05       1.865553098490e+06       1.865553098490e+06       3.041141005052e+05      -5.350726940971e+04       2.325912896463e-02       1.047275660421e-01 
       1.828367992830e+04       1.369116871429e-06       1.680655764784e+01       1.340483211489e+03       1.025633919537e+04       5.609252792824e-01       1.875338794234e+08       9.666337929739e+00       3.075590577605e+05       6.890680178114e+03       8.169412186312e+04       2.131766915216e-08       5.116183148411e-09       1.188131290436e+06       1.188131129350e+06      -1.000000000000e+00       1.000000000000e-01       2.126200900460e+05       1.796895240284e+06       1.796895240284e+06       2.922061783124e+05      -5.084704188320e+04       2.328537512064e-02       1.051135629822e-01 
       1.808819080431e+04       1.395517129016e-06       1.695376528443e+01       1.315593550656e+03       1.025619198773e+04       5.669790372981e-01       1.855262137918e+08       9.750619352248e+00       2.946155264652e+05       6.672021313236e+03       7.910175891897e+04       2.131766915216e-08       5.116183148411e-09       1.146725046914e+06       1.146724891364e+06      -1.000000000000e+00       1.000000000000e-01       2.036720369158e+05       1.730786390527e+06       1.730786390527e+06       2.807683591517e+05      -4.831938305755e+04       2.331174781033e-02       1.055011154888e-01 
       1.789479173593e+04       1.422416765689e-06       1.710215382714e+01       1.291174289339e+03       1.025604359919e+04       5.730980640885e-01       1.835400202857e+08       9.835569258411e+00       2.822167198273e+05       6.460301052089e+03       7.659165826592e+04       2.131766915216e-08       5.116183148411e-09       1.106761806371e+06       1.106761656175e+06      -1.000000000000e+00       1.000000000000e-01       1.951005599351e+05       1.667131045451e+06       1.667131045451e+06       2.697819405579e+05      -4.591767037234e+04       2.333824778636e-02       1.058902211098e-01 
       1.770346037748e+04       1.449825052534e-06       1.725173179413e+01       1.267216364060e+03       1.025589402122e+04       5.792830621524e-01       1.815750693344e+08       9.921192321954e+00       2.703397132721e+05       6.255299215071e+03       7.416120951157e+04       2.131766915216e-08       5.116183148411e-09       1.068191280334e+06       1.068191135297e+06      -1.000000000000e+00       1.000000000000e-01       1.868898110089e+05       1.605837313341e+06       1.605837313341e+06       2.592289694603e+05      -4.363561294322e+04       2.336487580452e-02       1.062808773484e-01 
       1.751417462223e+04       1.477751429891e-06       1.740250775932e+01       1.243710889455e+03       1.025574324526e+04       5.855347415288e-01       1.796311338214e+08       1.000749324441e+01       2.589625469985e+05       6.056802609441e+03       7.180788509792e+04       2.131766915216e-08       5.116183148411e-09       1.030964932839e+06       1.030964792791e+06      -1.000000000000e+00       1.000000000000e-01       1.790246090045e+05       1.546816776549e+06       1.546816776549e+06       2.490922119515e+05      -4.146723490621e+04       2.339163262379e-02       1.066730816665e-01 
       1.732691259977e+04       1.506205510408e-06       1.755449035271e+01       1.220649154737e+03       1.025559126266e+04       5.918538198767e-01       1.777079890584e+08       1.009447675527e+01       2.480641853771e+05       5.864604807608e+03       6.952923767286e+04       2.131766915216e-08       5.116183148411e-09       9.950359194211e+05       9.950357841895e+05      -1.000000000000e+00       1.000000000000e-01       1.714904116827e+05       1.489984358961e+06       1.489984358961e+06       2.393551242953e+05      -3.940685960247e+04       2.341851900630e-02       1.070668314824e-01 
       1.714165267355e+04       1.535197082135e-06       1.770768826079e+01       1.198022620187e+03       1.025543806476e+04       5.982410225567e-01       1.758054127592e+08       1.018214761208e+01       2.376244780570e+05       5.678505932455e+03       6.732289754499e+04       2.131766915216e-08       5.116183148411e-09       9.603590281348e+05       9.603588975499e+05      -1.000000000000e+00       1.000000000000e-01       1.642732888100e+05       1.435258198479e+06       1.435258198479e+06       2.300018251024e+05      -3.744909455794e+04       2.344553571743e-02       1.074621241724e-01 
       1.695837343830e+04       1.564736111690e-06       1.786211022689e+01       1.175822913721e+03       1.025528364279e+04       6.046970827134e-01       1.739231850138e+08       1.027051060061e+01       2.276241227085e+05       5.498312449475e+03       6.518657021924e+04       2.131766915216e-08       5.116183148411e-09       9.268906226503e+05       9.268904965609e+05      -1.000000000000e+00       1.000000000000e-01       1.573598964027e+05       1.382559524430e+06       1.382559524430e+06       2.210170686354e+05      -3.558881721930e+04       2.347268352573e-02       1.078589570718e-01 
       1.677705371765e+04       1.594832747467e-06       1.801776505153e+01       1.154041827559e+03       1.025512798797e+04       6.112227413585e-01       1.720610882635e+08       1.035957053498e+01       2.180446293347e+05       5.323836965507e+03       6.311803401077e+04       2.131766915216e-08       5.116183148411e-09       8.945885873897e+05       8.945884656316e+05      -1.000000000000e+00       1.000000000000e-01       1.507374520548e+05       1.331812539756e+06       1.331812539756e+06       2.123862192021e+05      -3.382116140841e+04       2.349996320301e-02       1.082573274732e-01 
       1.659767256161e+04       1.625497322913e-06       1.817466159282e+01       1.132671314911e+03       1.025497109142e+04       6.178187474546e-01       1.702189072753e+08       1.044933225778e+01       2.088682860850e+05       5.154898033852e+03       6.111513773445e+04       2.131766915216e-08       5.116183148411e-09       8.634122744653e+05       8.634121568951e+05      -1.000000000000e+00       1.000000000000e-01       1.443937113039e+05       1.282944307623e+06       1.282944307623e+06       2.040952265761e+05      -3.214150445709e+04       2.352737552432e-02       1.086572326296e-01 
       1.642020924417e+04       1.656740359857e-06       1.833280876681e+01       1.111703486779e+03       1.025481294425e+04       6.244858580002e-01       1.683964291174e+08       1.053980064018e+01       2.000781265065e+05       4.991319965576e+03       5.917579846772e+04       2.131766915216e-08       5.116183148411e-09       8.333224525843e+05       8.333223390577e+05      -1.000000000000e+00       1.000000000000e-01       1.383169449920e+05       1.235884642516e+06       1.235884642516e+06       1.961306024246e+05      -3.054545499054e+04       2.355492126797e-02       1.090586697528e-01 
       1.624464326093e+04       1.688572571895e-06       1.849221554787e+01       1.091130608792e+03       1.025465353747e+04       6.312248381158e-01       1.665934431342e+08       1.063098058212e+01       1.916578981744e+05       4.832932646806e+03       5.729799938451e+04       2.131766915216e-08       5.116183148411e-09       8.042812576580e+05       8.042811480323e+05      -1.000000000000e+00       1.000000000000e-01       1.324959175795e+05       1.190566005443e+06       1.190566005443e+06       1.884793976837e+05      -2.902884132441e+04       2.358260121556e-02       1.094616360144e-01 
       1.607095432669e+04       1.721004867845e-06       1.865289096908e+01       1.070945098115e+03       1.025449286205e+04       6.380364611300e-01       1.648097409222e+08       1.072287701240e+01       1.835920326425e+05       4.679571361814e+03       5.547978765775e+04       2.131766915216e-08       5.116183148411e-09       7.762521451424e+05       7.762520392908e+05      -1.000000000000e+00       1.000000000000e-01       1.269198663711e+05       1.146923403176e+06       1.146923403176e+06       1.811291808521e+05      -2.758770044557e+04       2.361041615199e-02       1.098661285471e-01 
       1.589912237315e+04       1.754048355258e-06       1.881484412259e+01       1.051139520434e+03       1.025433090889e+04       6.449215086678e-01       1.630451163062e+08       1.081549488882e+01       1.758656166579e+05       4.531076621725e+03       5.371927242858e+04       2.131766915216e-08       5.116183148411e-09       7.491998440933e+05       7.491997418780e+05      -1.000000000000e+00       1.000000000000e-01       1.215784816161e+05       1.104894291418e+06       1.104894291418e+06       1.740680171673e+05      -2.621826754773e+04       2.363836686546e-02       1.102721444431e-01 
       1.572912754654e+04       1.787714343989e-06       1.897808416004e+01       1.031706586972e+03       1.025416766886e+04       6.518807707385e-01       1.612993653148e+08       1.090883919834e+01       1.684643645876e+05       4.387293998650e+03       5.201462283991e+04       2.131766915216e-08       5.116183148411e-09       7.230903127273e+05       7.230902140275e+05      -1.000000000000e+00       1.000000000000e-01       1.164618874469e+05       1.064418481600e+06       1.064418481600e+06       1.672844486175e+05      -2.491696609201e+04       2.366645414753e-02       1.106796807569e-01 
       1.556095020539e+04       1.822014349835e-06       1.914262029291e+01       1.012639151599e+03       1.025400313272e+04       6.589150458259e-01       1.595722861573e+08       1.100291495715e+01       1.613745920052e+05       4.248073965093e+03       5.036406613242e+04       2.131766915216e-08       5.116183148411e-09       6.978906956296e+05       6.978906003247e+05      -1.000000000000e+00       1.000000000000e-01       1.115606236185e+05       1.025438051351e+06       1.025438051351e+06       1.607674747709e+05      -2.368039836849e+04       2.369467879310e-02       1.110887345041e-01 
       1.539457091819e+04       1.856960098241e-06       1.930846179290e+01       9.939302079819e+02       1.025383729122e+04       6.660251409780e-01       1.578636792006e+08       1.109772721088e+01       1.545831903892e+05       4.113271738446e+03       4.876588580094e+04       2.131766915216e-08       5.116183148411e-09       6.735692823925e+05       6.735691903626e+05      -1.000000000000e+00       1.000000000000e-01       1.068656280179e+05       9.878972583390e+05       9.878972583390e+05       1.545065343749e+05      -2.250533653147e+04       2.372304160043e-02       1.114993026621e-01 
       1.522997046121e+04       1.892563528064e-06       1.947561799237e+01       9.755728867870e+02       1.025367013502e+04       6.732118718989e-01       1.561733469455e+08       1.119328103468e+01       1.480776028865e+05       3.982747130422e+03       4.721841980943e+04       2.131766915216e-08       5.116183148411e-09       6.500954676996e+05       6.500953788381e+05      -1.000000000000e+00       1.000000000000e-01       1.023682199080e+05       9.517424574339e+05       9.517424574339e+05       1.484914877014e+05      -2.138871408530e+04       2.375154337118e-02       1.119113821716e-01 
       1.506712981622e+04       1.928836795413e-06       1.964409828472e+01       9.575604529667e+02       1.025350165473e+04       6.804760630410e-01       1.545010940043e+08       1.128958153337e+01       1.418458010951e+05       3.856364401269e+03       4.572005886248e+04       2.131766915216e-08       5.116183148411e-09       6.274397128487e+05       6.274396270399e+05      -1.000000000000e+00       1.000000000000e-01       9.806008387819e+04       9.169220210858e+05       9.169220210858e+05       1.427125996093e+05      -2.032761779874e+04       2.378018491042e-02       1.123249699347e-01 
       1.490603016835e+04       1.965792277547e-06       1.981391212473e+01       9.398863030600e+02       1.025333184089e+04       6.878185476984e-01       1.528467270783e+08       1.138663384158e+01       1.358762628251e+05       3.733992118600e+03       4.426924473171e+04       2.131766915216e-08       5.116183148411e-09       6.055735085349e+05       6.055734256773e+05      -1.000000000000e+00       1.000000000000e-01       9.393325446942e+04       8.833862626798e+05       8.833862626798e+05       1.371605232850e+05      -1.931928002458e+04       2.380896702663e-02       1.127400628185e-01 
       1.474665290387e+04       2.003442576857e-06       1.998506902906e+01       9.225439625891e+02       1.025316068399e+04       6.952401681012e-01       1.512100549351e+08       1.148444312385e+01       1.301579507943e+05       3.615503020716e+03       4.286446863533e+04       2.131766915216e-08       5.116183148411e-09       5.844693390126e+05       5.844692590053e+05      -1.000000000000e+00       1.000000000000e-01       8.998010144656e+04       8.510873629096e+05       8.510873629096e+05       1.318262846482e+05      -1.836107140616e+04       2.383789053175e-02       1.131566576528e-01 
       1.458897960807e+04       2.041800524899e-06       2.015757857656e+01       9.055270834839e+02       1.025298817444e+04       7.027417755106e-01       1.495908883869e+08       1.158301457483e+01       1.246802922214e+05       3.500773884254e+03       4.150426966903e+04       2.131766915216e-08       5.116183148411e-09       5.641006474575e+05       5.641005701994e+05      -1.000000000000e+00       1.000000000000e-01       8.619331569064e+04       8.199792989228e+05       8.199792989228e+05       1.267012673831e+05      -1.745049394957e+04       2.386695624118e-02       1.135747512317e-01 
       1.443299206311e+04       2.080879186520e-06       2.033145040872e+01       8.888294415581e+02       1.025281430261e+04       7.103242303157e-01       1.479890402683e+08       1.168235341934e+01       1.194331592771e+05       3.389685396044e+03       4.018723328672e+04       2.131766915216e-08       5.116183148411e-09       5.444418025357e+05       5.444417279377e+05      -1.000000000000e+00       1.000000000000e-01       8.256589568483e+04       7.900177761805e+05       7.900177761805e+05       1.217771985742e+05      -1.658517444397e+04       2.389616497380e-02       1.139943403147e-01 
       1.427867224591e+04       2.120691864043e-06       2.050669423008e+01       8.724449340611e+02       1.025263905879e+04       7.179884021303e-01       1.464043254151e+08       1.178246491254e+01       1.144068503592e+05       3.282122029027e+03       3.891198982949e+04       2.131766915216e-08       5.116183148411e-09       5.254680661821e+05       5.254679941469e+05      -1.000000000000e+00       1.000000000000e-01       7.909113456902e+04       7.611601629688e+05       7.611601629688e+05       1.170461349276e+05      -1.576285821266e+04       2.392551755198e-02       1.144154216251e-01 
       1.412600232612e+04       2.161252101532e-06       2.068331980864e+01       8.563675772397e+02       1.025246243321e+04       7.257351698919e-01       1.448365606424e+08       1.188335434006e+01       1.095920721543e+05       3.177971922114e+03       3.767721310117e+04       2.131766915216e-08       5.116183148411e-09       5.071555624305e+05       5.071554928727e+05      -1.000000000000e+00       1.000000000000e-01       7.576260773931e+04       7.333654273474e+05       7.333654273474e+05       1.125004495409e+05      -1.498140317729e+04       2.395501480165e-02       1.148379918530e-01 
       1.397496466398e+04       2.202573689131e-06       2.086133697625e+01       8.405915039888e+02       1.025228441604e+04       7.335654219606e-01       1.432855647237e+08       1.198502701814e+01       1.049799224554e+05       3.077126763851e+03       3.648161898919e+04       2.131766915216e-08       5.116183148411e-09       4.894812474003e+05       4.894811802355e+05      -1.000000000000e+00       1.000000000000e-01       7.257416096935e+04       7.065940765781e+05       7.065940765781e+05       1.081328192149e+05      -1.423877422072e+04       2.398465755224e-02       1.152620476537e-01 
       1.382554180836e+04       2.244670667483e-06       2.104075562907e+01       8.251109615267e+02       1.025210499739e+04       7.414800562196e-01       1.417511583701e+08       1.208748829375e+01       1.005618737022e+05       2.979481679784e+03       3.532396412916e+04       2.131766915216e-08       5.116183148411e-09       4.724228802888e+05       4.724228154320e+05      -1.000000000000e+00       1.000000000000e-01       6.951989903156e+04       6.808080988315e+05       6.808080988315e+05       1.039362122734e+05      -1.353303783246e+04       2.401444663677e-02       1.156875856491e-01 
       1.367771649469e+04       2.287557332222e-06       2.122158572795e+01       8.099203091162e+02       1.025192416729e+04       7.494799801772e-01       1.402331642094e+08       1.219074354470e+01       9.632975721419e+04       2.884935123394e+03       3.420304461182e+04       2.131766915216e-08       5.116183148411e-09       4.559589953722e+05       4.559589327485e+05      -1.000000000000e+00       1.000000000000e-01       6.659417479729e+04       6.559709071190e+05       6.559709071190e+05       9.990387687436e+04      -1.286235702289e+04       2.404438289183e-02       1.161146024287e-01 
       1.353147164297e+04       2.331248238556e-06       2.140383729886e+01       7.950140158551e+02       1.025174191572e+04       7.575661110689e-01       1.387314067655e+08       1.229479817984e+01       9.227574808745e+04       2.793388770491e+03       3.311769473098e+04       2.131766915216e-08       5.116183148411e-09       4.400688750215e+05       4.400688145493e+05      -1.000000000000e+00       1.000000000000e-01       6.379157879556e+04       6.320472854060e+05       6.320472854060e+05       9.602932979646e+04      -1.222498649298e+04       2.407446715763e-02       1.165430945477e-01 
       1.338679035584e+04       2.375758205918e-06       2.158752043335e+01       7.803866584742e+02       1.025155823258e+04       7.657393759613e-01       1.372457124385e+08       1.239965763911e+01       8.839235072674e+04       2.704747416963e+03       3.206678577134e+04       2.131766915216e-08       5.116183148411e-09       4.247325235981e+05       4.247324652057e+05      -1.000000000000e+00       1.000000000000e-01       6.110692921141e+04       6.090033367245e+05       6.090033367245e+05       9.230634567250e+04      -1.161926804591e+04       2.410470027799e-02       1.169730585309e-01 
       1.324365591657e+04       2.421102322707e-06       2.177264528893e+01       7.660329192169e+02       1.025137310773e+04       7.740007118569e-01       1.357759094843e+08       1.250532739374e+01       8.467238498673e+04       2.618918879767e+03       3.104922483456e+04       2.131766915216e-08       5.116183148411e-09       4.099306423179e+05       4.099305859345e+05      -1.000000000000e+00       1.000000000000e-01       5.853526230500e+04       5.868064333240e+05       5.868064333240e+05       8.872894666234e+04      -1.104362622933e+04       2.413508310038e-02       1.174044908704e-01 
       1.310205178717e+04       2.467295951115e-06       2.195922208953e+01       7.519475837405e+02       1.025118653093e+04       7.823510657999e-01       1.343218279947e+08       1.261181294635e+01       8.110897289637e+04       2.535813901063e+03       3.006395370281e+04       2.131766915216e-08       5.116183148411e-09       3.956446049589e+05       3.956445505130e+05      -1.000000000000e+00       1.000000000000e-01       5.607182323401e+04       5.654251686932e+05       5.654251686932e+05       8.529139253932e+04      -1.049656419601e+04       2.416561647596e-02       1.178373880269e-01 
       1.296196160646e+04       2.514354732037e-06       2.214726112595e+01       7.381255390577e+02       1.025099849189e+04       7.907913949832e-01       1.328832998783e+08       1.271911983107e+01       7.769552594195e+04       2.455346055391e+03       2.910994773816e+04       2.131766915216e-08       5.116183148411e-09       3.818564344115e+05       3.818563818403e+05      -1.000000000000e+00       1.000000000000e-01       5.371205726224e+04       5.448293114093e+05       5.448293114093e+05       8.198817117585e+04      -9.976659771997e+03       2.419630125956e-02       1.182717464311e-01 
       1.282336918819e+04       2.562294590065e-06       2.233677275625e+01       7.245617715427e+02       1.025080898026e+04       7.993226668569e-01       1.314601588405e+08       1.282725361371e+01       7.442573288543e+04       2.377431659791e+03       2.818621481709e+04       2.131766915216e-08       5.116183148411e-09       3.685487800805e+05       3.685487293156e+05      -1.000000000000e+00       1.000000000000e-01       5.145160133819e+04       5.249897607811e+05       5.249897607811e+05       7.881398941590e+04      -9.482561722270e+03       2.422713830972e-02       1.187075624820e-01 
       1.268625851914e+04       2.611131738581e-06       2.252776740624e+01       7.112513649423e+02       1.025061798561e+04       8.079458592369e-01       1.300522403644e+08       1.293621989186e+01       7.129354809532e+04       2.301989686776e+03       2.729179429868e+04       2.131766915216e-08       5.116183148411e-09       3.557048960234e+05       3.557048470043e+05      -1.000000000000e+00       1.000000000000e-01       4.928627602810e+04       5.058785041323e+05       5.058785041323e+05       7.576376431011e+04      -9.012986203218e+03       2.425812848873e-02       1.191448325502e-01 
       1.255061375733e+04       2.660882684927e-06       2.272025556989e+01       6.981894984611e+02       1.025042549745e+04       8.166619604159e-01       1.286593816923e+08       1.304602429501e+01       6.829318036872e+04       2.228941680068e+03       2.642575602560e+04       2.131766915216e-08       5.116183148411e-09       3.433086198985e+05       3.433085725660e+05      -1.000000000000e+00       1.000000000000e-01       4.721207778844e+04       4.874685757613e+05       4.874685757613e+05       7.283261470887e+04      -8.566713393354e+03       2.428927266263e-02       1.195835529758e-01 
       1.241641923013e+04       2.711564235680e-06       2.291424780979e+01       6.853714448670e+02       1.025023150521e+04       8.254719692747e-01       1.272814218061e+08       1.315667248474e+01       6.541908222382e+04       2.158211673009e+03       2.558719935678e+04       2.131766915216e-08       5.116183148411e-09       3.313443526219e+05       3.313443069160e+05      -1.000000000000e+00       1.000000000000e-01       4.522517156359e+04       4.697340174391e+05       4.697340174391e+05       7.001585319130e+04      -8.142584292716e+03       2.432057170124e-02       1.200237200701e-01 
       1.228365943248e+04       2.763193502009e-06       2.310975475763e+01       6.727925686320e+02       1.025003599826e+04       8.343768953952e-01       1.259182014093e+08       1.326817015478e+01       6.266593964287e+04       2.089726109554e+03       2.477525223079e+04       2.131766915216e-08       5.116183148411e-09       3.197970387281e+05       3.197969945960e+05      -1.000000000000e+00       1.000000000000e-01       4.332188369514e+04       4.526498404064e+05       4.526498404064e+05       6.730897831878e+04      -7.739497682642e+03       2.435202647821e-02       1.204653301166e-01 
       1.215231902508e+04       2.815787905142e-06       2.330678711457e+01       6.604483241312e+02       1.024983896590e+04       8.433777591740e-01       1.245695629083e+08       1.338052303118e+01       6.002866224703e+04       2.023413767781e+03       2.398907025893e+04       2.131766915216e-08       5.116183148411e-09       3.086521474445e+05       3.086521048287e+05      -1.000000000000e+00       1.000000000000e-01       4.149869512946e+04       4.361919888477e+05       4.361919888477e+05       6.470766720325e+04      -7.356407238152e+03       2.438363787097e-02       1.209083793692e-01 
       1.202238283265e+04       2.869365181909e-06       2.350535565180e+01       6.483342538473e+02       1.024964039736e+04       8.524755919382e-01       1.232353503945e+08       1.349373687243e+01       5.750237388450e+04       1.959205685820e+03       2.322783584713e+04       2.131766915216e-08       5.116183148411e-09       2.978956543830e+05       2.978956132329e+05      -1.000000000000e+00       1.000000000000e-01       3.975223491127e+04       4.203373047117e+05       4.203373047117e+05       6.220776837019e+04      -6.992318784647e+03       2.441540676085e-02       1.213528640559e-01 
